olympus_id,created_at,created_by,updated_at,updated_by,cusip,isin,sedol,occ_symbol,issuer_olympus_id,ultimate_issuer_olympus_id,description,quote_currency,round_lot,price_factor,minimum_piece,coupon,maturity,ticker,amount_outstanding,market_sector_description,maturity_type,collateral_type,issue_date,first_settle_date,days_to_settle,figi,asset_type,price
493759,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2294186965,BMG4Q34,,6180536,2555502,BIOGRP 3.375 02/01/28 REGS,EUR,1000,0.01,100000,3.375,2/1/2028,BIOGRP,1150000000,Corp,CALLABLE,SR SECURED,2/9/2021,2/9/2021,2,BBG00Z1667H7,Bond,84.22
493760,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2294187690,BMG4N33,,2555502,2555502,BIOGRP 5 02/01/29 REGS,EUR,1000,0.01,100000,5,2/1/2029,BIOGRP,250000000,Corp,CALLABLE,COMPANY GUARNT,2/9/2021,2/9/2021,2,BBG00Z1667K3,Bond,77.59
493790,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,83368RBC5,US83368RBC51,BP0WLC9,,3248614,3248614,SOCGEN V1.792 06/09/27 144A,USD,1000,0.01,200000,1.792,6/9/2027,SOCGEN,1250000000,Corp,CALLABLE,SR NON-PREFERRED,6/9/2021,6/9/2021,2,BBG01198TCW6,Bond,96.69
493848,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2298381307,BNC4K00,,3461315,3351325,KPERST 4.25 03/01/26 REGS,EUR,1000,0.01,100000,4.25,3/1/2026,KPERST,400000000,Corp,CALLABLE,SR SECURED,2/12/2021,2/12/2021,2,BBG00Z2W02M0,Bond,103.59
493936,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS1799611642,BF4J2T0,,10626,10626,AXASA V3.25 05/28/49 EMTN,EUR,1000,0.01,100000,3.25,5/28/2049,AXASA,2000000000,Corp,CALLABLE,SUBORDINATED,3/26/2018,3/26/2018,2,BBG00KDWM5G7,Bond,93.2
493945,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS1537083716,BYV25S5,,3399442,3399452,THAMES 7.738 04/09/58 EMTN,GBP,1000,0.01,100000,7.738,4/9/2058,THAMES,400000000,Corp,AT MATURITY,SR SECURED,12/23/2016,12/23/2016,2,BBG00FJ20FR8,Bond,82.01
493963,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,902613AD0,US902613AD01,BKPCCS2,,5203426,5203426,UBS V4.375 PERP 144A,USD,1000,0.01,200000,4.375,,UBS,1500000000,Corp,PERP/CALL,JR SUBORDINATED,2/10/2021,2/10/2021,2,BBG00Z3SQLS2,Bond,69.47
493988,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2355515516,BKP8W35,,6196445,2725246,PHIDOM 3.125 06/15/28 REGS,EUR,1000,0.01,100000,3.125,6/15/2028,PHIDOM,650000000,Corp,CALLABLE,SR SECURED,6/25/2021,6/25/2021,2,BBG011BXMCW5,Bond,71.38
494141,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,82660CAA0,US82660CAA09,BD9C1N7,,3124924,2628351,SIGHCO 7.875 05/15/26 144A,USD,1000,0.01,200000,7.875,5/15/2026,SIGHCO,487400000,Corp,CALLABLE,COMPANY GUARNT,5/9/2018,5/9/2018,2,BBG00KN5TKR3,Bond,61.87
494186,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2357307664,BNVTX63,,7103830,887815,PUBLN 6.125 06/30/26 REGS,GBP,1000,0.01,100000,6.125,6/30/2026,PUBLN,600000000,Corp,CALLABLE,SR SECURED,6/24/2021,6/24/2021,2,BBG011FCRXD7,Bond,102.76
494478,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2303071992,BMVMCJ1,,7079057,6263352,ASSDLN 3.25 02/16/26 REGS,GBP,1000,0.01,100000,3.25,2/16/2026,ASSDLN,2249999900,Corp,CALLABLE,SR SECURED,2/24/2021,2/24/2021,2,BBG00Z6B6QY0,Bond,92.24
494540,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2187646901,BMBT2N6,,4339764,4339764,VMED 4.875 07/15/28 REGS,GBP,1000,0.01,100000,4.875,7/15/2028,VMED,900000000,Corp,CALLABLE,SR SECURED,6/17/2020,6/17/2020,2,BBG00V7Q1L44,Bond,81.66
494842,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2357812556,BL9XCN3,,6450322,6450322,GCLIM 3.25 06/15/28 REGS,EUR,1000,0.01,100000,3.25,6/15/2028,GCLIM,500000000,Corp,CALLABLE,SR SECURED,7/7/2021,7/7/2021,2,BBG011K0NJ24,Bond,67.52
495166,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2191013171,BMY7BV8,,5809558,5514392,AOXGR 1.5 06/23/26,EUR,100000,0.01,100000,1.5,6/23/2026,AOXGR,350000000,Corp,CALLABLE,SR UNSECURED,6/23/2020,6/23/2020,2,BBG00VHZ82W7,Bond,99.56
495175,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2190956941,BJK0PN0,,6355442,6355442,LGEN V5.625 PERP,GBP,1000,0.01,200000,5.625,,LGEN,500000000,Corp,PERP/CALL,JR SUBORDINATED,6/24/2020,6/24/2020,2,BBG00VHZKQR6,Bond,88.88
495414,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2193661324,BL57NX6,,1871716,3627463,BPLN V3.25 PERP,EUR,1000,0.01,100000,3.25,,BPLN,2500000000,Corp,PERP/CALL,COMPANY GUARNT,6/22/2020,6/22/2020,2,BBG00VJDY763,Bond,78.46
495415,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2193662728,BL57PQ3,,1871716,3627463,BPLN V3.625 PERP,EUR,1000,0.01,100000,3.625,,BPLN,2249999900,Corp,PERP/CALL,COMPANY GUARNT,6/22/2020,6/22/2020,2,BBG00VJF0XJ4,Bond,73.87
495416,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2193663619,BL57NZ8,,1871716,3627463,BPLN V4.25 PERP,GBP,1000,0.01,100000,4.25,,BPLN,1250000000,Corp,PERP/CALL,COMPANY GUARNT,6/22/2020,6/22/2020,2,BBG00VJF1JP7,Bond,98.09
495470,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,05565ASK0,US05565ASK06,BMW2YP0,,1427965,1427965,BNP V4.625 PERP 144A,USD,1000,0.01,200000,4.625,,BNP,1250000000,Corp,PERP/CALL,JR SUBORDINATED,2/25/2021,2/25/2021,2,BBG00ZCFSLS8,Bond,78.49
495826,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2196328608,BM94GP3,,1880337,1880337,ENBW V1.875 06/29/80,EUR,100000,0.01,100000,1.875,6/29/2080,ENBW,500000000,Corp,CALLABLE,SUBORDINATED,6/29/2020,6/29/2020,2,BBG00VNHN5B9,Bond,65.07
495913,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2304675791,BMDKP38,,6058680,1971427,ENAPHO 1.816 03/02/31,EUR,1000,0.01,100000,1.816,3/2/2031,ENAPHO,500000000,Corp,CALLABLE,SR UNSECURED,3/2/2021,3/2/2021,2,BBG00ZDPFSM0,Bond,67.21
496021,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2360381730,BP2Q4C0,,4936421,4936421,ELIOR 3.75 07/15/26,EUR,1000,0.01,100000,3.75,7/15/2026,ELIOR,550000000,Corp,CALLABLE,COMPANY GUARNT,7/8/2021,7/8/2021,2,BBG011MCLTF2,Bond,70.26
496022,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0010763177,B4ZMVJ4,,5467514,2763526,EDF 6.125 06/02/34 EMTN,GBP,50000,0.01,50000,6.125,6/2/2034,EDF,1500000000,Corp,AT MATURITY,SR UNSECURED,6/2/2009,6/2/2009,2,BBG0000FXZK9,Bond,92.84
496036,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2190979489,BLCD4T0,,4008771,4588556,SPPEUS 1.625 06/25/27,EUR,1000,0.01,100000,1.625,6/25/2027,SPPEUS,500000000,Corp,CALLABLE,SR UNSECURED,6/25/2020,6/25/2020,2,BBG00VL88Z13,Bond,95.98
496053,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,USF1R15XL357,BMBV3L7,,1427965,1427965,BNP V4.625 PERP REGS,USD,1000,0.01,200000,4.625,,BNP,1250000000,Corp,PERP/CALL,JR SUBORDINATED,2/25/2021,2/25/2021,2,BBG00ZCFZS96,Bond,66.43
496234,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS0438844093,B3LY7R7,,6413216,1880337,ENBW 6.125 07/07/39 EmTN,EUR,1000,0.01,1000,6.125,7/7/2039,ENBW,600000000,Corp,AT MATURITY,COMPANY GUARNT,7/7/2009,7/7/2009,2,BBG00007Z031,Bond,86.75
496306,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2197683894,BM984J5,,5487700,141982,BATSLN 2.25 06/26/28 EMTN,GBP,1000,0.01,100000,2.25,6/26/2028,BATSLN,500000000,Corp,CALLABLE,COMPANY GUARNT,6/26/2020,6/26/2020,2,BBG00VNYXWR5,Bond,76.66
496307,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0013521564,BM98547,,1573795,1573795,WLNFP 0.875 06/30/27 EMTN,EUR,100000,0.01,100000,0.875,6/30/2027,WLNFP,500000000,Corp,CALLABLE,SR UNSECURED,6/30/2020,6/30/2020,2,BBG00VNYY5W7,Bond,99.33
496499,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2295333988,BKPLQW1,,6495446,919190,IBESM V1.825 PERP NC9,EUR,100000,0.01,100000,1.825,,IBESM,1000000000,Corp,PERP/CALL,COMPANY GUARNT,2/9/2021,2/9/2021,2,BBG00Z46RMQ8,Bond,68.33
497083,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,89153VAV1,US89153VAV18,BMD6YZ1,,6669834,785,TTEFP 3.127 05/29/50,USD,1000,0.01,2000,3.127,5/29/2050,TTEFP,2500000000,Corp,CALLABLE,COMPANY GUARNT,5/29/2020,5/29/2020,2,BBG00V312CC3,Bond,63.03
497347,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,92858RAB6,US92858RAB69,BP7LR98,,4349532,6158842,VMED 4.75 07/15/31 144A,USD,1000,0.01,200000,4.75,7/15/2031,VMED,1400000000,Corp,CALLABLE,SR SECURED,7/7/2021,7/7/2021,2,BBG011K2BTP6,Bond,81.57
497366,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS1816338914,BYWV4M8,,5637534,7007550,SANUK V2.92 05/08/26 EMTN,GBP,1000,0.01,100000,2.92,5/8/2026,SANUK,500000000,Corp,CALLABLE,SR UNSECURED,5/8/2018,5/8/2018,2,BBG00KSL7YP9,Bond,80.21
497566,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2358483258,BL6JV15,,4349532,6158842,VMED 4.5 07/15/31 REGS,GBP,1000,0.01,100000,4.5,7/15/2031,VMED,675000000,Corp,CALLABLE,SR SECURED,7/7/2021,7/7/2021,2,BBG011K2BYS2,Bond,61.05
498064,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,92769VAJ8,US92769VAJ89,BM8SGZ6,,8916,6158842,VMED 5 07/15/30 144A,USD,1000,0.01,200000,5,7/15/2030,VMED,925000000,Corp,CALLABLE,COMPANY GUARNT,6/11/2020,6/11/2020,2,BBG00V6PPMN8,Bond,100.41
498462,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2589790018,BMTY3H4,,3122685,5450680,SIEGR 3.625 02/24/43,EUR,100000,0.01,100000,3.625,2/24/2043,SIEGR,750000000,Corp,CALLABLE,COMPANY GUARNT,2/24/2023,2/24/2023,2,BBG01F87PRT3,Bond,97.26
499156,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,902613BE7,US902613BE74,BMGC0G9,,5203426,5203426,UBS V9.25 PERP 144A,USD,1000,0.01,200000,9.25,,UBS,1750000000,Corp,PERP/CALL,JR SUBORDINATED,11/13/2023,11/13/2023,2,BBG01K2K7553,Bond,80.73
499237,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2589260996,BNHTQV3,,4305040,5189777,ENELIM 4.5 02/20/43 eMTN,EUR,1000,0.01,100000,4.5,2/20/2043,ENELIM,750000000,Corp,CALLABLE,COMPANY GUARNT,2/20/2023,2/20/2023,2,BBG01F7PQ6Q2,Bond,84.82
499474,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,USA0400QAK34,BLFGW58,,6107954,6107954,AMSSW 12.25 03/30/29 REGS,USD,1000,0.01,150000,12.25,3/30/2029,AMSSW,400000000,Corp,CALLABLE,SR UNSECURED,11/30/2023,11/30/2023,2,BBG01K4FGRL6,Bond,89.22
499617,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,91845AAA3,US91845AAA34,BM94BT2,,6222632,6029506,ZIGGO 5 01/15/32 144a,USD,1000,0.01,200000,5,1/15/2032,ZIGGO,1524999900,Corp,CALLABLE,SR SECURED,1/20/2022,1/20/2022,2,BBG014D6JTZ0,Bond,81
499620,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2724532333,BLFDJG9,,6107954,6107954,AMSSW 10.5 03/30/29 REGs,EUR,1000,0.01,100000,10.5,3/30/2029,AMSSW,625000000,Corp,CALLABLE,SR UNSECURED,11/30/2023,11/30/2023,2,BBG01K4G61H7,Bond,61.84
499685,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2724532416,,,6107954,6107954,AMSSW 10.5 03/30/29 144a,EUR,1000,0.01,100000,10.5,3/30/2029,AMSSW,625000000,Corp,CALLABLE,SR UNSECURED,11/30/2023,11/30/2023,2,BBG01K4FGRM5,Bond,101.63
499726,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,25160PAH0,US25160PAH01,BNKBDQ0,,6819170,919178,DB V2.552 01/07/28,USD,1000,0.01,150000,2.552,1/7/2028,DB,1323934000,Corp,CALLABLE,SR NON-PREFERRED,1/7/2022,1/7/2022,2,BBG014CKB6F0,Bond,60.97
499866,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,CH1142754311,BPLQR55,,5203426,5203426,UBS V2.125 11/15/29,GBP,1000,0.01,100000,2.125,11/15/2029,UBS,450000000,Corp,CALLABLE,SR UNSECURED,11/15/2021,11/15/2021,2,BBG013F45C41,Bond,101.76
499885,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2623257503,BR2PNC4,,4307803,2495522,MERLLN 7.375 06/15/30 REGS,EUR,1000,0.01,100000,7.375,6/15/2030,MERLLN,700000000,Corp,CALLABLE,SR SECURED,6/7/2023,6/7/2023,2,BBG01GS3NVT1,Bond,97.65
499929,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,PTEDPUOM0008,BP2SRK5,,961292,961292,EDPPL 3.875 06/26/28 EMTN,EUR,100000,0.01,100000,3.875,6/26/2028,EDPPL,750000000,Corp,CALLABLE,SR UNSECURED,6/26/2023,6/26/2023,2,BBG01H3ML2D7,Bond,79.81
500345,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2582774225,BR047V0,,4861486,309275,FONFP 7.75 03/31/28 REGS,EUR,1000,0.01,100000,7.75,3/31/2028,FONFP,400000000,Corp,CALLABLE,SR SECURED,2/7/2023,2/7/2023,2,BBG01DD5KKQ9,Bond,88.92
501156,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,06738EBX2,US06738EBX22,BNYNTB9,,1814013,1814013,BACR V8 PERP,USD,1000,0.01,200000,8,,BACR,2000000000,Corp,PERP/CALL,JR SUBORDINATED,8/8/2022,8/8/2022,2,BBG0191D1X87,Bond,83.73
501525,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2161831776,BMGM5T7,,3399442,3399452,THAMES 2.375 04/22/40 EMTN,GBP,1000,0.01,100000,2.375,4/22/2040,THAMES,350000000,Corp,AT MATURITY,SR SECURED,4/22/2020,4/22/2020,2,BBG00T84LYH3,Bond,86.74
501722,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,FR0013510179,BMWWRL7,,52688,1215444,ELOFR 2.875 01/29/26 EMTN,EUR,100000,0.01,100000,2.875,1/29/2026,ELOFR,848899970,Corp,CALLABLE,SR UNSECURED,4/29/2020,4/29/2020,2,BBG00TDHY168,Bond,80.44
501749,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,46115HCB1,US46115HCB15,BRRH8X1,,3643478,3643478,ISPIM V7.778 06/20/54 144A,USD,1000,0.01,200000,7.778,6/20/2054,ISPIM,1500000000,Corp,CALLABLE,SR NON-PREFERRED,6/20/2023,6/20/2023,2,BBG01GZWRJ67,Bond,60.45
502172,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2287892751,BMYC801,,5910850,3125891,JERRGB 5.25 01/15/27 REGS,GBP,1000,0.01,100000,5.25,1/15/2027,JERRGB,500000000,Corp,CALLABLE,SR SECURED,1/25/2021,1/25/2021,2,BBG00YVSG7K4,Bond,80.36
502349,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,IL0060004004,BN6V1J3,,1861277,6387831,ISRELE 3.75 02/22/32 GMTN,USD,1000,0.01,200000,3.75,2/22/2032,ISRELE,500000000,Corp,AT MATURITY,SECURED,2/22/2022,2/22/2022,3,BBG0157TGWR9,Bond,77.77
502678,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2591847970,BRF0DJ3,,363965,363965,LLOYDS V6.625 06/02/33 EMTN,GBP,1000,0.01,100000,6.625,6/2/2033,LLOYDS,750000000,Corp,CALLABLE,SUBORDINATED,3/2/2023,3/2/2023,2,BBG01FMXXDL0,Bond,85.47
502721,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2289877941,BMDQC79,,3022792,917051,TSCOLN 0.375 07/27/29 EMTN,EUR,1000,0.01,100000,0.375,7/27/2029,TSCOLN,750000000,Corp,CALLABLE,COMPANY GUARNT,1/27/2021,1/27/2021,2,BBG00YZBD6J4,Bond,68.1
502880,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,BE6300371273,BFF9MD3,,1119214,4484194,TNETBB 3.5 03/01/28 REGS,EUR,100000,0.01,100000,3.5,3/1/2028,TNETBB,540000000,Corp,CALLABLE,SR SECURED,12/13/2017,12/13/2017,2,BBG00JCPV9Q7,Bond,101.77
503153,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS1751476679,BDRJJ36,,631861,5169288,LAMON V4.8 01/18/48,USD,1000,0.01,200000,4.8,1/18/2048,LAMON,310000000,Corp,CALLABLE,SUBORDINATED,1/18/2018,1/18/2018,2,BBG00JRD0NW4,Bond,88.36
503184,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2010028343,BLPK700,,4635479,4635479,SESGFP V2.875 PERP,EUR,1000,0.01,100000,2.875,,SESGFP,625000000,Corp,PERP/CALL,COMPANY GUARNT,5/27/2021,5/27/2021,2,BBG0113FXR21,Bond,75.33
503284,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2390506546,BP815F9,,5726540,5726540,INTNED V0.375 09/29/28,EUR,100000,0.01,100000,0.375,9/29/2028,INTNED,1500000000,Corp,CALLABLE,SR UNSECURED,9/29/2021,9/29/2021,2,BBG012NV6V14,Bond,88.81
503359,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2346224806,BNNTRM5,,6158036,3361520,SBBBSS 1.125 11/26/29 EMTN,EUR,1000,0.01,100000,1.125,11/26/2029,SBBBSS,950000000,Corp,CALLABLE,COMPANY GUARNT,5/26/2021,5/26/2021,2,BBG0113FTGF6,Bond,80.05
503642,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,92857WBV1,US92857WBV19,BN0WZM3,,909135,909135,VOD V3.25 06/04/81,USD,1000,0.01,1000,3.25,6/4/2081,VOD,500000000,Corp,CALLABLE,JR SUBORDINATED,6/4/2021,6/4/2021,2,BBG0118X8FG6,Bond,97.87
503645,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2351344622,BN7LC99,,4172826,4172826,TRNSCM F 12/15/26 REGS,EUR,1000,0.01,100000,9.175,12/15/2026,TRNSCM,380000000,Corp,CALLABLE,SR SECURED,6/18/2021,6/18/2021,2,BBG0118XFFC2,Bond,66.73
503767,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2592628791,BNG8GY4,,3146200,3146200,NWG V5.763 02/28/34 EMTN,EUR,1000,0.01,100000,5.763,2/28/2034,NWG,700000000,Corp,CALLABLE,SUBORDINATED,2/28/2023,2/28/2023,2,BBG01FG8DSY7,Bond,91.59
503768,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2393618389,BMCKV42,,1505349,780874,ANNFND 2.308 10/06/32 EMTN,GBP,1000,0.01,100000,2.308,10/6/2032,ANNFND,400000000,Corp,CALLABLE,COMPANY GUARNT,10/6/2021,10/6/2021,2,BBG012Q9PTT4,Bond,72.33
503852,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,22535WAH0,US22535WAH07,BMDJ3J7,,3911058,6079775,ACAFP V1.247 01/26/27 144A,USD,1000,0.01,250000,1.247,1/26/2027,ACAFP,1500000000,Corp,CALLABLE,SR NON-PREFERRED,1/26/2021,1/26/2021,2,BBG00YZ3HQ59,Bond,62.32
503954,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2393518597,BP48156,,7007550,7007550,SANTAN V2.25 10/04/32 EMTN,GBP,100000,0.01,100000,2.25,10/4/2032,SANTAN,850000000,Corp,CALLABLE,SUBORDINATED,10/4/2021,10/4/2021,2,BBG012QR70V4,Bond,72.7
504218,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2430287875,BMH24N3,,4310639,24240,PRXNA 2.778 01/19/34 REGS,EUR,1000,0.01,100000,2.778,1/19/2034,PRXNA,650000000,Corp,CALLABLE,SR UNSECURED,1/19/2022,1/19/2022,2,BBG014J0DXV8,Bond,66.6
504277,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2423013742,BMG9LX4,,2134842,2134842,EDRSM 5.5 07/15/27 REGS,EUR,1000,0.01,100000,5.5,7/15/2027,EDRSM,375000000,Corp,CALLABLE,SR SECURED,2/2/2022,2/2/2022,2,BBG014L13787,Bond,92.55
504284,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2434776113,BMF91M4,,1679229,1679229,CERTEC 5.25 02/15/30 REGS,EUR,1000,0.01,100000,5.25,2/15/2030,CERTEC,465000000,Corp,CALLABLE,SR UNSECURED,2/2/2022,2/2/2022,2,BBG014L58F85,Bond,98.93
504494,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2438026366,BP4ZVV3,,3399442,3399452,THAMES 1.25 01/31/32 EMTN,EUR,1000,0.01,100000,1.25,1/31/2032,THAMES,575000000,Corp,CALLABLE,SR SECURED,1/31/2022,1/31/2022,2,BBG014LM1XV0,Bond,100.57
504515,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,46115HCF2,US46115HCF29,BQXRSG1,,3643478,3643478,ISPIM 7.8 11/28/53 144A,USD,1000,0.01,200000,7.8,11/28/2053,ISPIM,1500000000,Corp,AT MATURITY,SR PREFERRED,11/28/2023,11/28/2023,2,BBG01K8D3RC1,Bond,84.41
504535,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,,XS2436454768,BMGK892,,2003267,196838,VOYCAR 5.875 02/15/27 REGS,GBP,1000,0.01,100000,5.875,2/15/2027,VOYCAR,250000000,Corp,CALLABLE,SR SECURED,2/3/2022,2/3/2022,2,BBG014LWK6X4,Bond,78.63
504557,2024-01-31 22:38:32.750569+00:00,core-data-loader,2024-01-31 22:38:32.750569+00:00,core-data-loader,74977SDR0,US74977SDR04,BN4J3R1,,3979311,3979311,RABOBK V4.655 08/22/28 REGS,USD,1000,0.01,250000,4.655,8/22/2028,RABOBK,1250000000,Corp,CALLABLE,SR NON-PREFERRED,8/22/2022,8/22/2022,2,BBG019616922,Bond,71.67
